,permalink,isbn,genres
763,https://lccn.loc.gov/2018022559,9780399593512,"['Suspense fiction.', 'Mystery fiction.']"
764,https://lccn.loc.gov/2018013670,9781501194900,"['Romantic suspense fiction.', 'Love stories.']"
765,https://lccn.loc.gov/2018053630,9780525656166,['Spy stories.']
766,https://lccn.loc.gov/2017056135,9780525509509,['Domestic fiction.']
767,https://lccn.loc.gov/2019049288,9781538716625,['Love stories.']
768,https://lccn.loc.gov/2020008545,9781501188831,['Suspense fiction.']
769,https://lccn.loc.gov/2017025059,9780393249897,[]
770,https://lccn.loc.gov/2019054419,9781250151360,['Suspense fiction.']
771,https://lccn.loc.gov/2018285034,9781101981214,[]
772,https://lccn.loc.gov/2015017296,9781250077172,[]
773,https://lccn.loc.gov/2013026867,9781612193496,[]
774,https://lccn.loc.gov/2014016148,9781594633119,['Historical fiction.']
775,https://lccn.loc.gov/2014020071,9781619634442,[]
776,https://lccn.loc.gov/2015028632,9781501124372,"['Historical fiction.', 'Love stories.']"
777,https://lccn.loc.gov/2018055526,9781250316776,[]
778,https://lccn.loc.gov/2016038793,9780385343299,[]
779,https://lccn.loc.gov/2013027875,9780062236739,['Domestic fiction.']
780,https://lccn.loc.gov/2015016909,9781616203573,['Historical fiction.']
781,https://lccn.loc.gov/2019043787,9781982134211,"['War stories.', 'Historical fiction.']"
782,https://lccn.loc.gov/2017478638,9780399562457,"['Domestic fiction.', 'Domestic fiction.', 'Fiction.', 'Romance fiction.', 'Love stories.', 'Romance fiction.', 'Domestic fiction.']"
783,https://lccn.loc.gov/2014041909,9781451694147,"['Mystery fiction.', 'Suspense fiction.']"
784,https://lccn.loc.gov/2017478841,9780062290366,"['Young adult fiction.', 'Fantasy fiction.', 'Fiction.', 'Juvenile works.', 'Young adult works.', 'Fantasy fiction.', 'Fantasy fiction.', 'Fantasy fiction.']"
785,https://lccn.loc.gov/2016008754,9780393245448,[]
786,https://lccn.loc.gov/2018023858,9781501190070,['Suspense fiction.']
787,https://lccn.loc.gov/2017061141,9780451490803,['Love stories.']
788,https://lccn.loc.gov/2016037630,9781250111173,"['Psychological fiction.', 'Suspense fiction.']"
789,https://lccn.loc.gov/2018961338,9781250301697,"['Psychological fiction.', 'Suspense fiction.', 'Psychological fiction.', 'Thrillers (Fiction).']"
790,https://lccn.loc.gov/2014008794,9780062205742,[]
791,https://lccn.loc.gov/2018013471,9781250182265,['Suspense fiction.']
792,https://lccn.loc.gov/2018297972,9780743298070,"['Thrillers (Fiction.)', 'Detective and mystery fiction.', 'Suspense fiction.', 'Detective and mystery fiction.', 'Fiction.', 'Thrillers (Fiction)', 'Suspense fiction.', 'Novels.', 'Thrillers (Fiction)', 'Detective and mystery fiction.']"
793,https://lccn.loc.gov/2020018552,9780440000501,['Mystery fiction.']
794,https://lccn.loc.gov/2018025584,9781400069996,[]
795,https://lccn.loc.gov/2013031952,9780393240825,"['Musical fiction.', 'Mystery fiction.', 'Suspense fiction.']"
796,https://lccn.loc.gov/2015295746,9780061670893,['Domestic fiction.']
797,https://lccn.loc.gov/2020009930,9781635575637,[]
798,https://lccn.loc.gov/2018041137,9781984803252,[]
799,https://lccn.loc.gov/2013021075,9780811221665,[]
800,https://lccn.loc.gov/2019025434,9780698407985,['Domestic fiction.']
801,https://lccn.loc.gov/2016435089,9780062356260,"['Historical fiction.', 'Biographical fiction.', 'Historical fiction.', 'Biographical fiction.']"
802,https://lccn.loc.gov/2016056762,9780735224292,[]
803,https://lccn.loc.gov/2014047753,9781101874141,"['Fantasy fiction.', 'Romantic suspense fiction.']"
804,https://lccn.loc.gov/2015030396,9781476777405,[]
805,https://lccn.loc.gov/2015298604,9780062351425,"['Detective and mystery fiction.', 'Fantasy fiction.', 'Fiction.', 'Horror fiction.', 'Paranormal fiction.', 'Detective and mystery fiction.', 'Paranormal fiction.', 'Fantasy fiction.', 'Horror fiction.', 'Mystery fiction.']"
806,https://lccn.loc.gov/2016045021,9780062645227,['Mystery fiction.']
807,https://lccn.loc.gov/2019055580,9780451464415,['Fantasy fiction.']
808,https://lccn.loc.gov/2019008703,9781982126766,[]
809,https://lccn.loc.gov/2018034449,9781501197406,"['Lovet stories.', 'Humorous fiction.']"
810,https://lccn.loc.gov/2020002353,9780399178955,['Love stories.']
811,https://lccn.loc.gov/2018051135,9781524798628,[]
812,https://lccn.loc.gov/2017051032,9781250105639,"['Suspense fiction.', 'Mystery fiction.']"
813,https://lccn.loc.gov/2014008538,9781250049377,['Love stories']
814,https://lccn.loc.gov/2019027224,9780593098684,['Suspense fiction.']
815,https://lccn.loc.gov/2018051134,9780525619246,[]
816,https://lccn.loc.gov/2013019840,9781455574032,['Domestic fiction.']
817,https://lccn.loc.gov/2018000188,9780399180163,"['Suspense fiction.', 'Horror fiction.']"
818,https://lccn.loc.gov/2014040459,9780553418774,"['Psychological fiction.', 'Love stories.']"
819,https://lccn.loc.gov/2020009020,9780358181798,"['Fantasy fiction.', 'Mystery fiction.']"
820,https://lccn.loc.gov/2015010374,9780062390547,"['Domestic fiction.', 'Mystery fiction.']"
821,https://lccn.loc.gov/2016043934,9781616206888,[]
822,https://lccn.loc.gov/2020040938,9780593200124,['Love stories.']
823,https://lccn.loc.gov/2020037496,9781250241702,['Mystery fiction.']
824,https://lccn.loc.gov/2019007450,9780525620754,['Fantasy fiction.']
825,https://lccn.loc.gov/2016011345,9781101885932,['Fantasy fiction.']
826,https://lccn.loc.gov/2019045515,9780525510437,['Love stories.']
827,https://lccn.loc.gov/2014002205,9780393089578,['Love stories.']
828,https://lccn.loc.gov/2016059400,9780374203108,[]
829,https://lccn.loc.gov/2016025629,9780812998269,"['Humorous fiction.', 'Love stories.']"
830,https://lccn.loc.gov/2015045285,9780062200655,[]
831,https://lccn.loc.gov/2019014449,9780385544818,['Suspense fiction.']
832,https://lccn.loc.gov/2018008381,9781451649390,[]
833,https://lccn.loc.gov/2015039411,9781101947135,[]
834,https://lccn.loc.gov/2016007713,9781501132933,"['Psychological fiction.', 'Suspense fiction.', 'Mystery fiction.']"
835,https://lccn.loc.gov/2018005082,9780399178924,['Domestic fiction.']
836,https://lccn.loc.gov/2014031015,9780345539816,"['Dystopias.', 'Science fiction.']"
837,https://lccn.loc.gov/2019011748,9780698408326,['Love stories.']
838,https://lccn.loc.gov/2018022167,9780735224629,"['Suspense fiction.', 'Mystery fiction.']"
839,https://lccn.loc.gov/2014007793,9780061957956,"['Occult fiction.', 'Fantasy fiction.']"
840,https://lccn.loc.gov/2015012541,9780345544049,"['Mystery fiction.', 'Suspense fiction.']"
841,https://lccn.loc.gov/2019457518,9780062878090,"['Chick lit.', 'Romance fiction.', 'Love stories.', 'Romance fiction.']"
842,https://lccn.loc.gov/2017028870,9781627792769,[]
843,https://lccn.loc.gov/2015005077,9781501112317,"['Psychological fiction.', 'Suspense fiction.']"
844,https://lccn.loc.gov/2013028907,9780316055437,"['Bildungsromans.', 'Suspense fiction.']"
845,https://lccn.loc.gov/2018288570,9781476717807,"['Fictional Works.', 'Domestic fiction.', 'Fiction.', 'Domestic fiction.', 'Domestic fiction.', 'Domestic fiction.']"
846,https://lccn.loc.gov/2016032022,9781101988299,['Suspense fiction.']
847,https://lccn.loc.gov/2013016761,9781616953041,[]
848,https://lccn.loc.gov/2018023513,9781984853752,[]
849,https://lccn.loc.gov/2020275372,9781635572582,"['FICTION / Literary.', 'Fiction', 'Psychological fiction.', 'Fiction.', 'Psychological fiction.', 'Suspense fiction.', 'Psychological fiction.']"
850,https://lccn.loc.gov/2013034429,9781451655094,['Cookbooks.']
851,https://lccn.loc.gov/2020019053,9781524796419,[]
852,https://lccn.loc.gov/2019027223,9780593098660,['Suspense fiction.']
853,https://lccn.loc.gov/2020012255,9780593101902,['Love stories.']
854,https://lccn.loc.gov/2014020972,9780385539043,"['Biographical fiction.', 'Love stories.', 'Historical fiction.']"
855,https://lccn.loc.gov/2020286634,9780062931092,"['Romance fiction.', 'Novels.', 'Historical fiction.', 'Fiction.', 'Historical fiction.', 'Historical fiction.', 'Romance fiction.', 'Novels.']"
856,https://lccn.loc.gov/2015011712,9780143128489,"['Psychological fiction.', 'Humorous fiction.']"
857,https://lccn.loc.gov/2018014770,9781501170089,"['Historical fiction', 'War stories']"
858,https://lccn.loc.gov/2019457451,9781476740195,[]
859,https://lccn.loc.gov/2019012345,9781984806376,['Fantasy fiction.']
860,https://lccn.loc.gov/2019030465,9781984878625,[]
861,https://lccn.loc.gov/2017059419,9781250086082,"['Domestic fiction.', 'Humorous fiction.']"
862,https://lccn.loc.gov/2019051637,9781984819888,['HIstorical fiction.']
863,https://lccn.loc.gov/2016058762,9780062663726,[]
864,https://lccn.loc.gov/2020042042,9781250268822,['Suspense fiction.']
865,https://lccn.loc.gov/2020007177,9781492682721,['Mystery fiction.']
866,https://lccn.loc.gov/2020038238,9781250772800,['Science fiction.']
867,https://lccn.loc.gov/2016016719,9781492635826,[]
868,https://lccn.loc.gov/2017029542,9780451489111,"['Domestic fiction.', 'Suspense fiction.']"
869,https://lccn.loc.gov/2020025761,9780593198629,['Love stories.']
870,https://lccn.loc.gov/2015472648,9780062282569,['Historical fiction.']
871,https://lccn.loc.gov/2017032577,9781492657965,['Mystery fiction.']
872,https://lccn.loc.gov/2018042961,9780385537070,['Historical fiction.']
873,https://lccn.loc.gov/2017013661,9780062686664,"['Psychological fiction.', 'Suspense fiction.', 'Mystery fiction.']"
874,https://lccn.loc.gov/2015045500,9780804177900,"['Mystery fiction.', 'Suspense fiction.']"
875,https://lccn.loc.gov/2013045639,9780547792774,['Mystery fiction.']
876,https://lccn.loc.gov/2014027470,9780385523233,[]
877,https://lccn.loc.gov/2014956789,9780316212243,"['Fiction.', 'Fantasy fiction.']"
878,https://lccn.loc.gov/2017057855,9780451488411,"['Domestic fiction.', 'Mystery fiction.']"
879,https://lccn.loc.gov/2015298920,9781451686630,"['Suspense fiction', 'Fiction.', 'Suspense fiction.', 'Thrillers (Fiction)']"
880,https://lccn.loc.gov/2017943545,9781501156007,"['Thrillers (Fiction.)', 'Suspense fiction.', 'Psychological fiction.', 'Suspense fiction.', 'Thrillers (Fiction)', 'Psychological fiction.']"
881,https://lccn.loc.gov/2013005713,9780316218955,['Science fiction.']
882,https://lccn.loc.gov/2015019630,9780812998689,"['Mystery fiction.', 'Fantasy fiction.']"
883,https://lccn.loc.gov/2015034457,9780062413864,"['Psychological fiction.', 'Suspense fiction.']"
884,https://lccn.loc.gov/2020008257,9781982123956,"['Christmas stories.', 'Love stories.']"
885,https://lccn.loc.gov/2020009944,9780593100813,['Love stories.']
886,https://lccn.loc.gov/2019299393,9781524759780,"['Suspense fiction.', 'Science fiction.', 'Thrillers (Fiction)', 'Science fiction.', 'Novels.']"
887,https://lccn.loc.gov/2019009003,9781594634734,['Love stories.']
888,https://lccn.loc.gov/2019043283,9780451490766,['Mystery fiction.']
889,https://lccn.loc.gov/2018046444,9780358023937,[]
890,https://lccn.loc.gov/2019036420,9781250236609,"['Science fiction.', 'Love stories.']"
891,https://lccn.loc.gov/2016299973,9780670026333,"['Mystery fiction.', 'Detective and mystery fiction.', 'Thrillers (Fiction)']"
892,https://lccn.loc.gov/2018048595,9781101990513,"['Psychological fiction.', 'Suspense fiction.']"
893,https://lccn.loc.gov/2016047564,9781400069903,[]
894,https://lccn.loc.gov/2015013780,9780393239294,"['Mystery fiction.', 'Historical fiction.']"
895,https://lccn.loc.gov/2013030359,9780062291400,"['Mystery fiction.', 'Suspense fiction.']"
896,https://lccn.loc.gov/2020013948,9780062667656,[]
897,https://lccn.loc.gov/2019024240,9780451492470,['Mystery fiction.']
898,https://lccn.loc.gov/2014028437,9780062224101,[]
899,https://lccn.loc.gov/2016006511,9780399169496,"['Romantic suspense fiction.', 'Black humor (Literature)', 'Mystery fiction.']"
900,https://lccn.loc.gov/2020012273,9781534437678,['Fantasy fiction.']
901,https://lccn.loc.gov/2019012407,9780385539302,[]
902,https://lccn.loc.gov/2016032066,9781501139239,[]
903,https://lccn.loc.gov/2019285075,9781250195524,"['Fantasy fiction', 'Fantasy fiction.', 'Fantasy fiction.']"
904,https://lccn.loc.gov/2018030148,9781250202444,['Psychological fiction.']
905,https://lccn.loc.gov/2018004285,9780451492678,['Mystery fiction.']
906,https://lccn.loc.gov/2019299929,9781681777665,"['Time-travel fiction.', 'History.', 'Historical fiction.', 'Detective and mystery fiction.', 'Fantasy fiction.', 'Fiction.', 'Mystery fiction.', 'Regency fiction.', 'Time-travel fiction.', 'Detective and mystery fiction.', 'Historical fiction.', 'Fantasy fiction.']"
907,https://lccn.loc.gov/2014044573,9781492602026,['Romantic suspense fiction.']
908,https://lccn.loc.gov/2020034643,9781951142247,['Mystery fiction.']
909,https://lccn.loc.gov/2017047079,9780812996067,['Domestic fiction.']
910,https://lccn.loc.gov/2018032018,9781524747800,['Mystery fiction.']
911,https://lccn.loc.gov/2019014647,9781524742904,[]
912,https://lccn.loc.gov/2014048573,9781631490477,[]
913,https://lccn.loc.gov/2014049047,9781455557103,['Love stories.']
914,https://lccn.loc.gov/2014023349,9780399172779,['Bildungsromans.']
915,https://lccn.loc.gov/2018024190,9781501165863,['Love stories.']
916,https://lccn.loc.gov/2019286771,9781984823793,"['Dystopian fiction.', 'Fiction.', 'Science fiction.', 'Thrillers (Fiction)', 'Suspense fiction.', 'Thrillers (Fiction)', 'Dystopian fiction.', 'Science fiction.']"
917,https://lccn.loc.gov/2015028338,9781501116971,['Love stories.']
918,https://lccn.loc.gov/2019014381,9780593099131,['Suspense fiction.']
919,https://lccn.loc.gov/2020008256,9781982123949,"['Christmas stories.', 'Love stories.']"
920,https://lccn.loc.gov/2015047026,9781501142536,[]
921,https://lccn.loc.gov/2020040176,9781250178602,"['Historical fiction.', 'Novels.']"
922,https://lccn.loc.gov/2019019798,9781984805171,"['Suspense fiction.', 'Mystery fiction.']"
923,https://lccn.loc.gov/2019052279,9780593102527,['Love stories.']
924,https://lccn.loc.gov/2013032859,9781250041197,['Suspense fiction.']
925,https://lccn.loc.gov/2016022953,9780345540676,['Science fiction.']
926,https://lccn.loc.gov/2016003605,9781101965085,"['Psychological fiction.', 'Suspense fiction.']"
927,https://lccn.loc.gov/2019039844,9780525658184,[]
928,https://lccn.loc.gov/2019006240,9781984806093,['Love stories.']
929,https://lccn.loc.gov/2013048524,9780143127505,['Love stories.']
930,https://lccn.loc.gov/2013013217,9780679643753,[]
931,https://lccn.loc.gov/2013041010,9780307700315,"['Domestic fiction.', 'Historical fiction.']"
932,https://lccn.loc.gov/2016017668,9780735221086,"['Domestic fiction.', 'Suspense fiction.', 'Mystery fiction.']"
933,https://lccn.loc.gov/2015004143,9780765376459,"['Fantasy fiction.', 'Science fiction.']"
934,https://lccn.loc.gov/2016036564,9780399574634,[]
935,https://lccn.loc.gov/2016295849,9780062083456,"['Legal stories.', 'Detective and mystery fiction', 'Fiction.', 'Mystery fiction.', 'Detective and mystery fiction.', 'Legal stories.', 'Mystery fiction.']"
936,https://lccn.loc.gov/2018295054,9780062271631,"['Detective and mystery fiction.', 'Fiction.', 'Mystery fiction.', 'Detective and mystery fiction.', 'Mystery fiction.', 'Detective and mystery fiction.']"
937,https://lccn.loc.gov/2017001076,9780735214316,['Dystopias.']
938,https://lccn.loc.gov/2013027386,9781451627930,"['Love stories.', 'Mystery fiction.']"
939,https://lccn.loc.gov/2016057843,9780735220683,"['Psychological fiction.', 'Love stories.']"
940,https://lccn.loc.gov/2016006913,9780345539960,['Mystery fiction.']
941,https://lccn.loc.gov/2013018473,9780765332066,['Fantasy fiction.']
942,https://lccn.loc.gov/2020008102,9780593128480,['Fantasy fiction.']
943,https://lccn.loc.gov/2020022072,9780451492180,[]
944,https://lccn.loc.gov/2019048698,9781250149442,"['Mystery fiction.', 'Suspense fiction.']"
945,https://lccn.loc.gov/2017002312,9780062678416,['Suspense fiction.']
946,https://lccn.loc.gov/2020015958,9781727822905,['Biographical fiction.']
947,https://lccn.loc.gov/2019035018,9781250237279,['Domestic fiction.']
948,https://lccn.loc.gov/2018938068,9781626728080,"['Graphic novels.', 'Comic books, strips, etc.', 'Graphic novels.', 'Graphic novels.', 'Comics (Graphic works)', 'Autobiographical comics.']"
949,https://lccn.loc.gov/2016034658,9780399585012,"['Psychological fiction.', 'Suspence fiction.']"
950,https://lccn.loc.gov/2018006362,9780544808256,"['Domestic fiction.', 'Jewish fiction.', 'Humorous stories.', 'Love stories.']"
951,https://lccn.loc.gov/2020015901,9781984805409,"['Love stories.', 'Humorous fiction.']"
952,https://lccn.loc.gov/2017478674,9780062685346,"['Domestic fiction.', 'Biographical fiction.', 'Domestic fiction.', 'Fiction.', 'Historical fiction.', 'Biographical fiction.', 'Historical fiction.', 'Domestic fiction.', 'Biographical fiction.', 'Historical fiction.', 'Biographical fiction.', 'Historical fiction.']"
953,https://lccn.loc.gov/2013004959,9781594486432,"['Psychological fiction.', 'Historical fiction']"
954,https://lccn.loc.gov/2017025692,9781250124029,['Historical fiction.']
955,https://lccn.loc.gov/2015035435,9781250074539,['Mystery fiction.']
956,https://lccn.loc.gov/2017043200,9780525521228,[]
957,https://lccn.loc.gov/2015048796,9781101875612,"['Political fiction.', 'Domestic fiction.', 'Humorous fiction.']"
958,https://lccn.loc.gov/2013027740,9780770436858,['Bildungsromans.']
959,https://lccn.loc.gov/2015027778,9781400068326,['Love stories.']
960,https://lccn.loc.gov/2014381510,0062132520 (h,['Domestic fiction.']
961,https://lccn.loc.gov/2015040248,9780143108573,"['Psychological fiction.', 'Suspense fiction.']"
962,https://lccn.loc.gov/2020019320,9780063000148,"['Psychological fiction.', 'Domestic fiction.', 'Suspense fiction.']"
963,https://lccn.loc.gov/2019030464,9781984878618,[]
964,https://lccn.loc.gov/2013043144,9781616203214,[]
965,https://lccn.loc.gov/2016004630,9780544527959,"['Mystery fiction.', 'Suspense fiction.']"
966,https://lccn.loc.gov/2017007162,9781476789323,[]
967,https://lccn.loc.gov/2014008043,9781250045638,"['Romantic suspense fiction.', 'Occult fiction.']"
968,https://lccn.loc.gov/2018029158,9781250137661,[]
969,https://lccn.loc.gov/2020018851,9781982151591,[]
970,https://lccn.loc.gov/2020052786,9780440001591,['Fantasy fiction.']
971,https://lccn.loc.gov/2014049330,9780062282569,"['Historical fiction.', 'Suspense fiction.', 'Mystery fiction.']"
972,https://lccn.loc.gov/2017030582,9781616201340,[]
973,https://lccn.loc.gov/2017000682,9781524741990,[]
974,https://lccn.loc.gov/2015007629,9781101875049,[]
975,https://lccn.loc.gov/2016478485,9780062225559,"['Domestic fiction.', 'Autobiographical fiction.']"
976,https://lccn.loc.gov/2020028408,9781250273017,"['Legal stories.', 'Suspense fiction.']"
977,https://lccn.loc.gov/2013013622,9780312655471,['Mystery fiction.']
978,https://lccn.loc.gov/2020011543,9780316422048,['Fantasy fiction.']
979,https://lccn.loc.gov/2020032206,9780735224650,['Mystery fiction.']
980,https://lccn.loc.gov/2018056036,9781501133480,[]
981,https://lccn.loc.gov/2018029126,9781250133731,"['Psychological fiction.', 'Suspense fiction.']"
982,https://lccn.loc.gov/2014047742,9781501105432,['Domestic fiction.']
983,https://lccn.loc.gov/2019009375,9781524744595,['Historical fiction']
984,https://lccn.loc.gov/2018010911,9781501170065,"['Historical fiction', 'War stories']"
985,https://lccn.loc.gov/2016941646,9780316403436,['Humorous fiction.']
986,https://lccn.loc.gov/2020021867,9781250313201,['Fantasy fiction.']
987,https://lccn.loc.gov/2020016134,9781984806147,['Love stories.']
988,https://lccn.loc.gov/2017006246,9781101946152,[]
989,https://lccn.loc.gov/2020010738,9781250219688,['Suspense fiction.']
990,https://lccn.loc.gov/2016053641,9780735213180,['Domestic fiction.']
991,https://lccn.loc.gov/2016037245,9780062654199,"['Historical fiction.', 'War stories.', 'Spy stories.']"
992,https://lccn.loc.gov/2014044802,9780062339485,"['Psychological fiction.', 'Suspense fiction']"
993,https://lccn.loc.gov/2015013565,9781594634475,"['Domestic fiction.', 'Love stories.']"
994,https://lccn.loc.gov/2016655639,9780399563089,"['Jewish fiction.', 'Biographical fiction.', 'Historical fiction.']"
995,https://lccn.loc.gov/2013029153,9780385533508,"['Sea Stories.', 'Historical fiction.']"
996,https://lccn.loc.gov/2020275791,9780063004351,"['Chick lit.', 'Fiction.', 'Chick lit.', 'Humorous fiction.', 'Romance fiction.', 'Love stories.', 'Romance fiction.', 'Humorous fiction.']"
997,https://lccn.loc.gov/2018061687,9781942658702,[]
998,https://lccn.loc.gov/2019051879,9781250248732,['Historical fiction.']
999,https://lccn.loc.gov/2020004610,9780399590917,"['Alternative histories (Fiction).', 'Biographical fiction.']"
1000,https://lccn.loc.gov/2020288907,9781984821348,"['Psychological fiction.', 'Fiction.', 'Psychological fiction.', 'Thrillers (Fiction)', 'Suspense fiction.', 'Psychological fiction.', 'Thrillers (Fiction)']"
1001,https://lccn.loc.gov/2020040939,9780593200131,['Love stories.']
1002,https://lccn.loc.gov/2016042032,9780553391961,['Love stories.']
